Unique ID = 	Higgins00010224Public	City = 	NRA	Area = 	Chicago	Business Name = 	Ajinomoto Foods North America	Business Website = 	http://www.ajinomotofoodservice.com	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"Ajinomoto Foods North America makes it easy to menu the flavors of the world with premium frozen appetizers, handhelds, entrees, and sides. With trusted industry brands that save time and labor, our products meet the needs of every operation. With products in the Appetizer, Latin/Mexican, Asian, and Chili categories, we offer a wide breadth of diverse products, flavors and platforms that serve an extensive range of operators and consumers."								
Unique ID = 	Higgins00010333Public	City = 	NRA	Area = 	Chicago	Business Name = 	Seating Hub	Business Website = 	www.seatinghub.com	Business Type = 	Seating and Table Manufacturing	Offering = 	"At Seating Hub, our goal is simple: we aim to provide top-notch restaurant furniture at unbeatable prices while supporting American jobs and manufacturing. We believe in the value of keeping production local, helping both our community and customers. We're offer great furniture that's built to last, all while making sure we do our part for the American economy. Our large 250,000 sq. ft. facility in Indiana is where all the magic happens. This space allows us to give restaurant chains and operators a vast array of options. Whether you need something fast from our quick ship selection or want something unique with our customized furniture options, we've got you covered. We offer inventory control and distribution capabilities so you can expand while we take care of the rest. Our facility is set up to produce a wide variety of chairs, bar stools, tables, and booths, all designed to meet the needs of your unique space."								
Unique ID = 	Higgins00010334Public	City = 	NRA	Area = 	Chicago	Business Name = 	SEB Professional	Business Website = 	www.schaererusa.com	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"At SEB PROFESSIONAL, our passion for coffee fuels millions of people as they take on their day. Through SEB PROFESSIONAL�s three brands � WMF, Schaerer, and Curtis - we support both the commercial and non-commercial food service industry, as well as grocery, convenience retailing and more. Our machines can be found virtually anywhere coffee can be consumed out of the home. In fact, you've probably used or had coffee from our machines at some point this week if you�ve grabbed a coffee away from home. As the Market Leader in premium automated coffee and espresso solutions, as well as drip coffee, we combine big ideas with innovative ways of solving the most pressing problems in our industry to build the highest quality brewing machines. Our job is to make your job - creating memorable coffee experience to your customers - easy. Here, at SEB PROFESSIONAL, it�s not just a cup of coffee; it is countless hands building, thinking, and creating that sparks passion around the world."								
Unique ID = 	Higgins00010335Public	City = 	NRA	Area = 	Chicago	Business Name = 	ServSafe	Business Website = 	http://www.servsafe.com	Business Type = 	*Industry: Food & Hospitality	Offering = 	"For over 30 years, ServSafe has been the most trusted name in food safety training and risk management. Our unique programs have been developed and refined by experienced foodservice industry experts and specialists from regulatory agencies and academia. Together with the National Restaurant Association Education Foundation, our goal is to lead America's restaurant industry into a new era of prosperity, prominence, & participation, enhancing the quality of life for all we serve."								
Unique ID = 	Higgins00010336Public	City = 	NRA	Area = 	Chicago	Business Name = 	SiestaUSA	Business Website = 	http://www.siestausa.com	Business Type = 	*Industry: Retail Sales	Offering = 	"Global leader in functional, durable, commercial grade outdoor furniture that utilizes marine grade, virgin polypropylene, polycarbonate and aluminum materials. Showcases fresh comfortable designs for outdoor areas for restaurants, hotels and all commercial applications. Immediate stock availability from domestic distribution centers in Miami, Florida for all projects."								
Unique ID = 	Higgins00010337Public	City = 	NRA	Area = 	Chicago	Business Name = 	SpotOn	Business Website = 	www.spoton.com	Business Type = 	POS	Offering = 	"SpotOn�s mission is to give restaurants a fighting chance, providing innovative, easy-to-use software and payment solutions, supported by local and personal service 24/7, and delivered at a fair price. A leader in fully-integrated restaurant management systems, SpotOn offers end-to-end solutions including a restaurant point-of-sale (POS) with handhelds and customer-facing displays, commission free reservations and online ordering, QR code ordering technology, digital loyalty and more. Designed to help restaurants streamline operations and improve the guest experience, the SpotOn Platform is supported by enterprise-level reporting to drive business decisions and a suite of marketing and review management tools to build repeat business. For more information, visit www.spoton.com/restaurants."								
Unique ID = 	Higgins00010338Public	City = 	NRA	Area = 	Chicago	Business Name = 	Star Micronics America	Business Website = 	www.starmicronics.com	Business Type = 	POS	Offering = 	"Always leading, always innovating, Star Micronics stands at the forefront of the point-of-sale (POS) industry, delivering an expansive portfolio tailored for the restaurant and hospitality sectors. From advanced printing to secure cash management and self-service, our solutions epitomize reliability and innovation. Our software development kits (SDKs) seamlessly integrate with Android, iOS, and Windows devices for optimal receipt, label, and ticket generation. We continually pioneer, evidenced by our cloud-based offerings like CloudPRNT and Star Cloud Services, with added capabilities like Android Open Accessory (AOA) support and MFi-certified connectivity. From peripherals like 2D barcode scanners and tablet POS stands, Star Micronics remains committed to setting industry benchmarks. Visit starmicronics.com or follow us on Instagram, Facebook, Twitter, YouTube, or LinkedIn to learn more."								
Unique ID = 	Higgins00010339Public	City = 	NRA	Area = 	Chicago	Business Name = 	STERNO	Business Website = 	http://sterno.com	Business Type = 	*Industry: Food & Hospitality	Offering = 	"Sterno is the leading manufacturer of portable food warming systems and creative table lighting solutions for the hospitality industry. The product line includes portable flame and flameless heating solutions, catering equipment and accessories, table lamps with real flame, flameless candle solutions, premium insulated food carriers, and hand sanitizer. For over 100 years, the iconic ""Sterno"" brand has been synonymous with quality canned heat. The heritage of reliability and innovation continues today, as Sterno continues to bring to market new products that give foodservice industry professionals greater control over food quality, d�cor and hand sanitation. Sterno is a subsidiary of Compass Diversified Holdings (NYSE: CODI)."								
Unique ID = 	Higgins00010340Public	City = 	NRA	Area = 	Chicago	Business Name = 	T&S Brass and Bronze Works	Business Website = 	http://www.tsbrass.com	Business Type = 	AC & Heating	Offering = 	"T&S Brass and Bronze Works, Inc produces faucets, fittings, hose reels, gas hoses and a variety of other specialty plumbing products for use in commercial kitchens, hospitals, schools and other institutional facilities. T&S leads the way in innovation, quality manufacturing and customer service and remains dedicated to being the Single Source Solution for every plumbing application."								
Unique ID = 	Higgins00010341Public	City = 	NRA	Area = 	Chicago	Business Name = 	TECHMAGIC INC.	Business Website = 	https://techmagic.co.jp/en/	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"TECHMAGIC was founded in February 2018 by Yuji Shiraki with the vision of ""creating a sustainable food infrastructure society through technology"". We are a company specializing in the development of cooking robots. Our robots are engineered to handle various cooking tasks such as boiling, stir-frying, and frying. In Japan, they have already been operational and have successfully prepared over 100,000 meals in the last half year. With our state-of-the-art technology and the unique Japanese attention to detail, we plan to introduce I-Robo to the US market with the hopes of solving various issues surrounding the food industry globally. We plan, design, sell, and maintain various products that highly integrate both hardware and software technologies in order to solve labor shortage issues faced by many companies in the food industry and realize a highly productive society."								
Unique ID = 	Higgins00010342Public	City = 	NRA	Area = 	Chicago	Business Name = 	Technomic	Business Website = 	http://www.technomic.com	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"Technomic, Inc., an Informa Connect company, was founded as a management consulting firm in 1966. Since then, Technomic�s services have grown to encompass cloud-based B2B research tools, consumer and menu trend tracking, as well as other leading strategic research and analytic capabilities, to prioritize and size business opportunities. Our clients include food manufacturers and distributors, restaurants, retailers and multiple other business verticals aligned with the food industry that are looking to make informed decisions to support their business growth. Visit Technomic at www.technomic.com and subscribe to a free weekly newsletter to get a taste of Technomic insights: https://www.technomic.com/industry-insights-report"								
Unique ID = 	Higgins00010343Public	City = 	NRA	Area = 	Chicago	Business Name = 	The Chefs' Warehouse	Business Website = 	www.chefswarehouse.com	Business Type = 	Food wholesale	Offering = 	"The Chefs� Warehouse is a specialty wholesale food distributor servicing restaurants, hotels, country clubs, and fine food stores throughout North America and the world. We discover and deliver the finest specialty foods, fresh produce, and center-of-plate proteins to inspire your culinary creativity and feed your success. We strive for excellence and impeccable service. Since 1893 Allen Brothers has been serving the exacting standards of top chefs and restaurants nationally. We have earned our reputation based upon one guiding principle � never compromise. From the hand-selection of our meats to our meticulous aging methods and hand-cut custom portioning, every step of our processes is precise and performed to your exact specifications. Allen Brothers' roots are in the USDA Prime beef market, the top 2% of all beef that earns the coveted USDA Prime rating. However, that is not good enough for Allen Brothers. We take the additional step of hand selecting the highest possible grade of the very best grain fed, pasture raised superior breeds. We also apply the same exacting standards to USDA Choice or higher to ensure that you always receive the highest quality and consistency from Allen Brothers. Our products are hand-cut by highly skilled butchers applying the same artisanal standards pioneered by the neighborhood butcher. The result is perfectly trimmed and consistently cut steaks and roasts beyond compare. Combined with our patented aging processes, where we either wet or dry age our beef prior to cutting, resulting in exceptional flavor and texture. HIGHEST STANDARDS AND SERVICE Our commitment to food safety is unparalleled in the industry and we consistently exceed USDA requirements and set the bar for how other purveyors should operate. These same exacting standards are applied to our personal and knowledgeable customer-service."								
Unique ID = 	Higgins00010344Public	City = 	NRA	Area = 	Chicago	Business Name = 	The Coca-Cola Company	Business Website = 	https://www.coca-colacompany.com/	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"About The Coca-Cola Company The Coca-Cola Company (NYSE: KO) is a total beverage company with products sold in more than 200 countries and territories. Our company�s purpose is to refresh the world and make a difference. We sell multiple billion-dollar brands across several beverage categories worldwide. Our portfolio of sparkling soft drink brands includes Coca-Cola, Sprite and Fanta. Our water, sports, coffee and tea brands include Dasani, smartwater, vitaminwater, Topo Chico, BODYARMOR, Powerade, Costa, Georgia, Gold Peak and Ayataka. Our juice, value-added dairy and plant-based beverage brands include Minute Maid, Simply, innocent, Del Valle, fairlife and AdeS. We�re constantly transforming our portfolio, from reducing sugar in our drinks to bringing innovative new products to market. We seek to positively impact people�s lives, communities and the planet through water replenishment, packaging recycling, sustainable sourcing practices and carbon emissions reductions across our value chain. Together with our bottling partners, we employ more than 700,000 people, helping bring economic opportunity to local communities worldwide. Learn more at www.coca-colacompany.com and follow us on Instagram, Facebook and LinkedIn."								
Unique ID = 	Higgins00010345Public	City = 	NRA	Area = 	Chicago	Business Name = 	The J.M. Smucker Company	Business Website = 	http://www.smuckerawayfromhome.com	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"Smucker Away from Home is a division of The J.M. Smucker Company and specializes in meeting the needs of foodservice professionals in both commercial and non-commercial segments. A wide range of quality products are offered through its family of iconic brands, including Smucker's�, Jif�, Folgers�, 1850�, Dickinson�s� and Cafe Bustelo� to name a few. The comprehensive portfolio of categories and leading brands is designed to meet the needs of all foodservice segments, considering every application from breakfast condiments to back-of-house ingredient solutions, to branded coffee. The consistent thread is a dedication to offering trusted brands to elevate the dining experience for your guests."								
Unique ID = 	Higgins00010346Public	City = 	NRA	Area = 	Chicago	Business Name = 	Thunderbird Food Machinery Inc	Business Website = 	http://www.thunderbirdfm.com	Business Type = 	Specialty Food(Meat)	Offering = 	"Thunderbird has been in business for over 38 years and in that time, we have developed strong relationships with tens of thousands of customers around the world. Through those strong relationships, and an intense desire the develop high quality equipment at affordable prices, Thunderbird Food Machinery is one of the world's leading manufactures of food service equipment. ""We, here at Thunderbird take pride in our products and build our machines to last. The face of Thunder is changing: bringing in and birthing out new mottos and ethics in our business practices. We value each relationship we form because there are no "" space customers."" We have a superior team of customer service driven individuals at all of corporate offices. We stand behind our products, employees and the promise of exceeding expectations in every endeavor Thunderbird and our affiliates choose to follow. We will do all we can to ensure satisfaction!"" All Thunderbird products are backed with a standard warranty of 500 days and an extended warranty up to 7 years, We have over 3,000 dealers and 350 service agents across the U.S. and Canada. After more than 38 years of experience in providing durable, long last and cost effective mixers and other food equipment; Thunderbird has continued to strive for excellence within every endeavor. Through modern engineering and "" good old fashion durability"", Thunderbird has maintained the reputation of being one of the world's most reliable manufactures of food service machinery in the industry."								
Unique ID = 	Higgins00010347Public	City = 	NRA	Area = 	Chicago	Business Name = 	Toast Inc.	Business Website = 	https://pos.toasttab.com/	Business Type = 	POS	Offering = 	"Toast [NYSE: TOST] is a cloud-based, all-in-one digital technology platform purpose-built for the entire restaurant community. Toast provides a single platform of software as a service, or SaaS; products and financial technology solutions that give restaurants everything they need to run their business across point of sale; operations; digital ordering and delivery; marketing and loyalty; and team management. By serving as the restaurant operating system across dine-in, takeout, and delivery channels, Toast helps restaurants streamline operations, increase revenue, and deliver amazing guest experiences. For more information, visit: www.toasttab.com"								
Unique ID = 	Higgins00010348Public	City = 	NRA	Area = 	Chicago	Business Name = 	Traulsen	Business Website = 	http://www.traulsen.com	Business Type = 	AC & Heating	Offering = 	"Traulsen, an ITW Food Equipment Group brand, has been providing the most trusted refrigeration equipment for foodservice and food retail operations since 1938. Traulsen offers a broad refrigeration product offering that includes reach-ins, roll-ins, undercounters, blast chillers, prep tables, merchandisers and milk coolers. Traulsen is part of ITW Food Equipment Group LLC (a subsidiary of Illinois Tool Works) and is proud to be an ENERGY STAR� Partner of the Year since 2008. To learn more about Traulsen, visit www.traulsen.com or connect with us on Facebook at www.facebook.com/traulsen."								
Unique ID = 	Higgins00010349Public	City = 	NRA	Area = 	Chicago	Business Name = 	TriMark USA	Business Website = 	https://www.trimarkusa.com	Business Type = 	*Industry: Food & Hospitality	Offering = 	"TriMark USA is one of the country�s largest full-service providers of design services, equipment, and supplies to the foodservice industry. We proudly serve our customers by providing design services, commercial equipment, and foodservice supplies across a wide range of industries and business sectors. Headquartered in Massachusetts, with a history dating back to 1896, we have locations across the country that offer foodservice operators an unparalleled level of service by combining our unique design capabilities and our expert market knowledge with the purchasing strength, delivery, installation, and after-sales service capabilities of a national company. Our employees are focused on creating customized solutions for our clients to ensure they achieve their culinary goals while upholding our I.C.A.R.E. values: Integrity, Customer Service, Accountability, Respect, and Excellence. For more information, please visit: www.trimarkusa.com"								
Unique ID = 	Higgins00010350Public	City = 	NRA	Area = 	Chicago	Business Name = 	True Manufacturing Co. Inc	Business Website = 	http://www.truemfg.com	Business Type = 	AC & Heating	Offering = 	"Each True� is designed, manufactured and engineered with pride - in the USA. Our Passion for Cold� dates back to 1945, and the same dedication to quality and excellence carries on in each unit made today."								
Unique ID = 	Higgins00010351Public	City = 	NRA	Area = 	Chicago	Business Name = 	"TurboChef Technologies, LLC"	Business Website = 	http://www.turbochef.com	Business Type = 	eco	Offering = 	"Since 1991, TurboChef Technologies, Inc. has pioneered the world of rapid cooking. With innovation and top performance in mind, TurboChef has redefined cooking efficiency by designing rapid-cook ovens that are versatile, user-friendly, and save energy. TurboChef ovens cook faster and produce consistent results without compromising quality."								
Unique ID = 	Higgins00010352Public	City = 	NRA	Area = 	Chicago	Business Name = 	T�ST Beverages	Business Website = 	https://www.tostbeverages.com	Business Type = 	Alcoholic Beverage Manufacturing	Offering = 	"EVERYONE DESERVES A BEVERAGE THAT ELEVATES THEIR MOMENT. T�ST Beverages is a leader in the non-alcoholic, sparkling category. Equally as satisfying as a daily refreshment as it is paired with fine dining, T�ST goes beyond the celebratory occasion and reaches every occasion when the consumer is looking for a substantive beverage that is alcohol-free yet all-natural, low calorie, and meaningful."								
Unique ID = 	Higgins00010353Public	City = 	NRA	Area = 	Chicago	Business Name = 	UNLIMEAT	Business Website = 	http://www.unlimeat.co	Business Type = 	Specialty Food(Meat)	Offering = 	"UNLIMEAT crafts nutrient-rich plant-based products utilizing various by-products that are typically discarded in the food production process. This includes rice bran and defatted soybean powder, reducing waste, and repurposing 'ugly agricultural products.' Our company originated from the idea of reducing waste by repurposing 'ugly agricultural products' that are often discarded due to characteristics like a small size, scratches, or uneven color. We operate the largest plant-based meat exclusive factory in Asia and are currently launching a variety of K-vegan products, adding an authentic Korean twist to the plant-based marketplace with products like frozen kimbap, jumukbap, mandu, and gluten free cake."								
Unique ID = 	Higgins00010354Public	City = 	NRA	Area = 	Chicago	Business Name = 	UNOX INC.	Business Website = 	http://www.unox.com	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"Unox, Inc. is a leading tech-driven manufacturer of professional foodservice ovens, specializing in combi oven technology. With its headquarters based in Denver, NC, this subsidiary of Unox, S.p.A. (founded in 1990 in Padua, Italy) brings innovative cooking technology to commercial and noncommercial foodservice and catering operations throughout the United States and Canada. The Unox philosophy is embodied in two words: Inventive Simplification. While we always strive to producing cutting edge innovations, we believe there is incredible value in making our technology usable for foodservice operators at any level�from Michelin-Star chefs to the novice kitchen staff member. Beginning in 2023, Unox, Inc. will not only house orders, shipping, service, sales, and marketing, but will also include a brand-new assembly facility, bringing an additional 30 jobs to the company."								
Unique ID = 	Higgins00010355Public	City = 	NRA	Area = 	Chicago	Business Name = 	US Coast Guard	Business Website = 	gocoastguard.com	Business Type = 	Military	Offering = 	"The U.S. Coast Guard is one of America�s six armed forces and the only military branch in the Department of Homeland Security. Our missions are vital to national security and global humanitarian initiatives. Coast Guard Culinary Specialists keep their crews fed by preparing meals to the highest standards of nutrition, taste, and food safety. Before the food even hits the pan, you'll be responsible for the intricate details of logistics, accounting, menu planning, and inventory management to keep pantries well stocked. You'll be trained in a variety of culinary arts to keep the menu fresh and morale high. CSs are typically assigned to galleys on cutters, ashore, or at VIP facilities."								
Unique ID = 	Higgins00010356Public	City = 	NRA	Area = 	Chicago	Business Name = 	VacMaster	Business Website = 	http://www.VacMasterFresh.com	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"VacMaster, a division of ARY Inc, has been the standard in commercial-grade vacuum packaging equipment for restaurants. It began over 30 years ago when there were little to no options for quality yet affordable vacuum packaging machines. VacMaster filled that void and quickly became a favorite of foodservice professionals. Throughout the years the product line has expanded. VacMaster now offers packaging equipment to fit any budget. And it isn�t just packaging solutions they provide. For restauranteurs and chefs wanting to offer a unique experience for their customer, VacMaster has developed three sous vide immersion circulators that deliver consistent, flavorful results even at scale."								
Unique ID = 	Higgins00010357Public	City = 	NRA	Area = 	Chicago	Business Name = 	Vandemoortele	Business Website = 	vandemoortele.com	Business Type = 	Specialty Food(Meat)	Offering = 	"We aspire to be a European leading, sustainable food company in our Bakery Products and Plant-Based Food Solutions businesses, by offering our customers and consumers the best solutions in taste, quality and service."								
Unique ID = 	Higgins00010358Public	City = 	NRA	Area = 	Chicago	Business Name = 	Varimixer	Business Website = 	https://varimixerusa.com/	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"Varimixer USA provides exceptional variable-speed planetary mixers for professionals all across North America. Danish craftsmanship and over 100 years of expertise combine for a new standard of mixing, focusing on performance, ergonomics and hygiene. For more information on our full catalog, visit www.varimixerusa.com."								
Unique ID = 	Higgins00010359Public	City = 	NRA	Area = 	Chicago	Business Name = 	Veggies Made Great	Business Website = 	www.veggiesmadegreatfoodservice.com	Business Type = 	Specialty Food(Fruit/Vegetables)	Offering = 	"Veggies Made Great Jalape�o Cornbread makes the perfect breakfast, snack or side dish! Each bite includes whole corn kernels and jalape�o delivering a balanced blend of sweet heat. Versatile and easy to prepare, it complements any meal or stands alone as a flavorful snack! Also gluten-free, soy-free, sesame-free, and peanut/treenut-free."								
Unique ID = 	Higgins00010360Public	City = 	NRA	Area = 	Chicago	Business Name = 	Victorinox	Business Website = 	https://www.victorinox.com/	Business Type = 	*Industry: Food & Hospitality	Offering = 	"Victorinox: Designed by professionals, for professionals the Fibrox Collection offers optimal performance and precision cutting. Featuring nonslip ergonomic handles, these pieces support the hand and wrist, making cooking and preparing food a joy. Supersharp stainless steel blades slice smoothly through even the toughest cuts of meat, while specific knives for tasks, like making pastry or filleting fish, take care of every aspect of culinary life. Epicurean: Epicurean commercial cutting boards and utensils are dishwasher safe, knife safe, and maintenance free. Epicurean�s unique material is made from many layers of high-quality custom craft paper. Rolls of paper are infused with thermosetting resin before being cut to length and laid by hand. Each sheet is carefully stacked, alternating the direction of the paper to achieve the ultimate balance and stability. The stacks are pressed under even heat and pressure, bonding the layers of paper together and curing the product. The sheets are then slowly cooled to produce a solid, stable food-safe sheet material."								
Unique ID = 	Higgins00010361Public	City = 	NRA	Area = 	Chicago	Business Name = 	Vollrath Company	Business Website = 	http://www.vollrath.com	Business Type = 	*Industry: Food & Hospitality	Offering = 	"Vollrath is a global leader in foodservice equipment and supplies that offers an expansive portfolio of award-winning, premium-quality commercial foodservice equipment including countertop equipment, smallwares and serving systems. Founded in 1874 and based in Sheboygan, Wisconsin, the company is a privately held with 11 manufacturing factories spread across the United States, Europe and China. Primarily produced and assembled in the United States, Vollrath�s products are manufactured to exacting quality standards globally, backed by outstanding customer service and extensive educational resources. For more details, visit vollrathfoodservice.com."								
Unique ID = 	Higgins00010362Public	City = 	NRA	Area = 	Chicago	Business Name = 	Waring Commercial Products	Business Website = 	http://www.waringcommercialproducts.com	Business Type = 	*Industry: Food & Hospitality	Offering = 	"Waring, universally known for introducing the first blender in America, is one of today's leading manufacturers of professional appliances for the foodservice and laboratory industries. Waring Commercial offers high-performance, large-volume food processors and blenders, heavy-duty heating appliances such as grills, griddles, toasters and deep fryers, and a variety of specialty products. As a Solutions Specialist in the BLEND, PREP, COOK, and BREW categories, Waring strives to provide innovative, customized equipment to fulfill all of the industry�s unmet needs. With 85+ years of manufacturing expertise locally and globally, Waring is proud to offer continuously expanding collections of superior professional products."								
Unique ID = 	Higgins00010363Public	City = 	NRA	Area = 	Chicago	Business Name = 	Westrock Coffee Company	Business Website = 	https://westrockcoffee.com/	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"Westrock Coffee Company is the leading integrated coffee, tea, flavors, extracts, and ingredients solutions provider in U.S., providing coffee sourcing, supply chain management, product development, roasting, packaging, and distribution services to retailers, foodservice and restaurants, convenience store and travel center, CPG, non-commercial and hospitality industries around the world. With offices in 10 countries, the company sources coffee and tea from 35 origin countries."								
Unique ID = 	Higgins00010364Public	City = 	NRA	Area = 	Chicago	Business Name = 	Wild Goose Filling	Business Website = 	https://wildgoosefilling.com	Business Type = 	Alcoholic Beverage Manufacturing	Offering = 	"Cervizi� from Wild Goose Filling transforms the experiences of bartenders, customers, and business owners through labor efficiency, expedited service and increased revenue. Compared to a conventional draft beer system, Cervizi alleviates over-foaming and slow pours, inefficiencies inherent in traditional draft lines. With its patent-pending technology, Cervizi yields 20% more sellable beer or wine per keg � boosting profits and promoting environmental responsibility. Cervizi integrates the same Wild Goose Filling technology used to package hundreds of millions of canned beverages across the world. As pioneers in beer filling, Wild Goose has applied proven pouring innovations, foam control and user-friendly operation to create a new beer dispensing experience through Cervizi."								
Unique ID = 	Higgins00010365Public	City = 	NRA	Area = 	Chicago	Business Name = 	Wild Hibiscus Flower Company	Business Website = 	www.wildhibiscus.com	Business Type = 	Specialty Food(Fruit/Vegetables)	Offering = 	"Wild Hibiscus Flower Company has scaled up supply of our most popular Wild Hibiscus Flowers in Syrup jars, ready for all trade demands, our farms are having the best harvest in years for local United States supply with buffer stock in warehouses, 50 flower foodservice jars will be central focus at the National Restaurants Show. Butterfly pea flowers also continue to be a core focus and not a trend especially for on-premise, we are the specialists in all areas of production and supply of this stunning little blue flower with its natural color change ability from blue to royal purple and lavender on the color spectrum when exposed to citrus. Garnish's for your mixer set or restaurant, salt, lotus root slices, blue matcha, natural flower extracts and more if you are looking for unique and delicious items to accent your programs Wild Hibiscus Booth 9739 Chef Jen, Chris and Joe will be ready to answer your questions. Have a great show!"								
Unique ID = 	Higgins00010366Public	City = 	NRA	Area = 	Chicago	Business Name = 	Wunder-Bar	Business Website = 	http://www.wunderbar.com	Business Type = 	Alcoholic Beverage Manufacturing	Offering = 	"THE Industry Leader in Innovations that bring more to your BOTTOM LINE. When you see a soda dispenser in 90% of the bars and taverns IN THE WORLD, it's Wunder-Bar. Wunder-Bar's flexible hose post-mix dispenser is the WORLD GOLD STANDARD. For over forty years, Wunder-Bar has been solving problems for the food and beverage industry. Since the 1970's, Wunder-Bar's liquor dispensing systems have been the standard by which competitive companies attempt to reach. In the mid 1990's, Wunder-Bar began development in a wide range food dispensing systems, bringing our extensive skill and industry knowledge to this new area. Wunder-Bar is proud to offer systems for: Condiments Heated Cheese Oils Salad Dressings Refrigerated and Non-Refrigerated Toppings Pizza Sauces These systems and so much more consistently come from the minds of Wunder-Bar's top development engineers. Innovation, custom product development, quality and service after the sale are all synonymous with the Wunder-Bar name. Our relentless pursuit of product innovation, customer satisfaction, superior operating performance and overall quality is un-matched in the industry. We fully understand how important it is to provide value and service to your client, and we intend to maintain that philosophy now and in the future."								
Unique ID = 	Higgins00010367Public	City = 	NRA	Area = 	Chicago	Business Name = 	Zero Acre Farms	Business Website = 	zeroacre.com	Business Type = 	Specialty Food(Fruit/Vegetables)	Offering = 	"Zero Acre oil is an all-purpose cooking oil made from rain-fed sugarcane plants, the highest yielding crop in the world. Natural fermentation breaks down raw sugar from the sugarcane and converts it to oil with a neutral taste and low carbon footprint. This method uses 99% less water than olive oil and 87% less land than canola oil. It�s full of the same fats we�ve eaten for hundreds of thousands of years, made up of 93% healthy monounsaturated fat (making it even higher in good fat than olive oil), 4% saturated fat, and 3% polyunsaturated fat. Good for any recipe, it has a clean taste that makes your ingredients shine, and a high smoke point for low-toxin cooking."								
